page,source_pages,id,title,duration,version,url,artwork,rawText
28,28,fb732a80-4bff-423c-9c11-c67c7f7e115c,Studio Selection,4:07,v5.5,https://suno.com/song/fb732a80-4bff-423c-9c11-c67c7f7e115c,https://cdn2.suno.ai/image_fb732a80-4bff-423c-9c11-c67c7f7e115c.jpeg?width=100,"4:07Studio Selectionv5.5Huapango poderoso y marcado con arpa huasteca, violín lead y jarana golpeada, plus guitarrón marcando el pulso en compás de 6/8, Folk Andino Mexa color with quena, charango, zampoña, bombo legüero, tight unison riffs, rasped string accents, and dry room ambience for a forceful, earthy, stomping groove1PublishRemix"
29,29,422bf8ff-b233-430d-bdf8-97ea2f9b5863,Cumbia del Sol,1:00,v5.5,https://suno.com/song/422bf8ff-b233-430d-bdf8-97ea2f9b5863,https://cdn2.suno.ai/image_422bf8ff-b233-430d-bdf8-97ea2f9b5863.jpeg?width=100,"1:00Cumbia del Solv5.5Latin pop with strong folk influences, specifically Cumbia and Vallenato, The arrangement features a prominent accordion playing melodic riffs and staccato chords, accompanied by a bright acoustic guitar, The percussion section consists of a guacharaca providing a consistent scraping texture, a caja vallenata or congas playing syncopated patterns, and a standard drum kit with a crisp snare, A melodic bass guitar follows the accordion's harmonic movement, Male lead vocals are delivered in a clear, rhythmic style with group backing vocals during the chorus, The track is in the key of G Major with a tempo of 105 BPM in 4/4 time, The structure includes instrumental accordion solos characterized by rapid trills and scalar runs1PublishRemix"
29,29,b1ec4f98-a1ab-4c48-ade8-27ab3c9e8426,Cumbia del Sol,0:50,v5.5,https://suno.com/song/b1ec4f98-a1ab-4c48-ade8-27ab3c9e8426,https://cdn2.suno.ai/image_b1ec4f98-a1ab-4c48-ade8-27ab3c9e8426.jpeg?width=100,"0:50Cumbia del Solv5.5Latin pop with strong folk influences, specifically Cumbia and Vallenato, The arrangement features a prominent accordion playing melodic riffs and staccato chords, accompanied by a bright acoustic guitar, The percussion section consists of a guacharaca providing a consistent scraping texture, a caja vallenata or congas playing syncopated patterns, and a standard drum kit with a crisp snare, A melodic bass guitar follows the accordion's harmonic movement, Male lead vocals are delivered in a clear, rhythmic style with group backing vocals during the chorus, The track is in the key of G Major with a tempo of 105 BPM in 4/4 time, The structure includes instrumental accordion solos characterized by rapid trills and scalar runs1PublishRemix"
29,29,0bed3033-6e6c-49b4-bb37-6deac0e8b790,Studio Selection,2:07,v5.5,https://suno.com/song/0bed3033-6e6c-49b4-bb37-6deac0e8b790,https://cdn2.suno.ai/image_0bed3033-6e6c-49b4-bb37-6deac0e8b790.jpeg?width=100,"2:07Studio Selectionv5.5Huapango poderoso y marcado con arpa huasteca, violín lead y jarana golpeada, plus guitarrón marcando el pulso en compás de 6/8, Folk Andino Mexa color with quena, charango, zampoña, bombo legüero, tight unison riffs, rasped string accents, and dry room ambience for a forceful, earthy, stomping groove11PublishRemix"
29,29,50443f19-0659-4bf6-a864-ea49e8a49881,Studio Selection,2:27,v5.5,https://suno.com/song/50443f19-0659-4bf6-a864-ea49e8a49881,https://cdn2.suno.ai/image_50443f19-0659-4bf6-a864-ea49e8a49881.jpeg?width=100,2:27Studio Selectionv5.5Indie Folk Andino Mexa1PublishRemix
29,29,5d8842f3-a8cf-4840-9398-94013f912cf2,Studio Selection,2:37,v5.5,https://suno.com/song/5d8842f3-a8cf-4840-9398-94013f912cf2,https://cdn2.suno.ai/image_5d8842f3-a8cf-4840-9398-94013f912cf2.jpeg?width=100,"2:37Studio Selectionv5.5CoverGrit Lantern is a high-speed neo-Balkan brass experiment built around extreme wind-instrument virtuosity, abrupt rhythmic shifts, and machine-gun melodic patterns, The track imagines a small ensemble of elite brass and woodwind players pushing folk, classical, and cinematic music into a raw new territory — fast, complex, aggressive, and alive, Not polished for comfort, Built for motion, tension, chaos, precision, and fire1PublishRemix"
29,29,699ef3f2-acd3-4e27-b0f8-79eca109468a,Studio Selection,2:29,v5.5,https://suno.com/song/699ef3f2-acd3-4e27-b0f8-79eca109468a,https://cdn2.suno.ai/image_699ef3f2-acd3-4e27-b0f8-79eca109468a.jpeg?width=100,2:29Studio Selectionv5.5Indie Folk Andino Mexa1PublishRemix
29,29,8e25f4b9-4ba3-4a7e-8423-2d0df293122e,Studio Selection,2:15,v5.5,https://suno.com/song/8e25f4b9-4ba3-4a7e-8423-2d0df293122e,https://cdn2.suno.ai/image_8e25f4b9-4ba3-4a7e-8423-2d0df293122e.jpeg?width=100,"2:15Studio Selectionv5.5Huapango poderoso y marcado con arpa huasteca, violín lead y jarana golpeada, plus guitarrón marcando el pulso en compás de 6/8, Folk Andino Mexa color with quena, charango, zampoña, bombo legüero, tight unison riffs, rasped string accents, and dry room ambience for a forceful, earthy, stomping groove11PublishRemix"
29,29,91bf456c-2dcf-4e22-b5d9-9958bf77fd6b,Studio Selection,2:12,v5.5,https://suno.com/song/91bf456c-2dcf-4e22-b5d9-9958bf77fd6b,https://cdn2.suno.ai/image_91bf456c-2dcf-4e22-b5d9-9958bf77fd6b.jpeg?width=100,2:12Studio Selectionv5.5huapango poderoso guitarra requinto y marcado Folk Andino Mexa1PublishRemix
29,29,a90f0762-b82b-4632-bfbc-7e21a3e0c8a8,Studio Selection,3:51,v5.5,https://suno.com/song/a90f0762-b82b-4632-bfbc-7e21a3e0c8a8,https://cdn2.suno.ai/image_a90f0762-b82b-4632-bfbc-7e21a3e0c8a8.jpeg?width=100,3:51Studio Selectionv5.5Cover(no styles)2PublishRemix
29,29,c0dbc8f1-83aa-4926-a776-84c666fb8eb9,Studio Selection,2:32,v5.5,https://suno.com/song/c0dbc8f1-83aa-4926-a776-84c666fb8eb9,https://cdn2.suno.ai/image_c0dbc8f1-83aa-4926-a776-84c666fb8eb9.jpeg?width=100,"2:32Studio Selectionv5.5CoverGrit Lantern is a high-speed neo-Balkan brass experiment built around extreme wind-instrument virtuosity, abrupt rhythmic shifts, and machine-gun melodic patterns, The track imagines a small ensemble of elite brass and woodwind players pushing folk, classical, and cinematic music into a raw new territory — fast, complex, aggressive, and alive, Not polished for comfort, Built for motion, tension, chaos, precision, and firePublishRemix"
29,29,c302b1ff-dbd4-420e-a452-c40ff1a9515e,Studio Selection,4:04,v5.5,https://suno.com/song/c302b1ff-dbd4-420e-a452-c40ff1a9515e,https://cdn2.suno.ai/image_c302b1ff-dbd4-420e-a452-c40ff1a9515e.jpeg?width=100,4:04Studio Selectionv5.5Cover(no styles)2PublishRemix
29,29,c6939b90-3320-4d83-8eec-91c849637666,Studio Selection,2:23,v5.5,https://suno.com/song/c6939b90-3320-4d83-8eec-91c849637666,https://cdn2.suno.ai/image_c6939b90-3320-4d83-8eec-91c849637666.jpeg?width=100,2:23Studio Selectionv5.5huapango poderoso guitarra requinto y marcado Folk Andino Mexa1PublishRemix
29,29,cb8d1c38-fc3c-4151-a54b-d01488f3ecf5,Studio Selection,2:02,v5.5,https://suno.com/song/cb8d1c38-fc3c-4151-a54b-d01488f3ecf5,https://cdn2.suno.ai/image_cb8d1c38-fc3c-4151-a54b-d01488f3ecf5.jpeg?width=100,2:02Studio Selectionv5.5Cover(no styles)1PublishRemix
29,29,d1ada5ff-f4e7-4618-9bb2-3101814bbed4,Studio Selection,2:03,v5.5,https://suno.com/song/d1ada5ff-f4e7-4618-9bb2-3101814bbed4,https://cdn2.suno.ai/image_d1ada5ff-f4e7-4618-9bb2-3101814bbed4.jpeg?width=100,2:03Studio Selectionv5.5Cover(no styles)1PublishRemix
30,30,2e47f342-2a89-4871-ab0b-6a721379c857,04-audio-05m44s,4:40,v5.5,https://suno.com/song/2e47f342-2a89-4871-ab0b-6a721379c857,https://cdn2.suno.ai/image_2e47f342-2a89-4871-ab0b-6a721379c857.jpeg?width=100,4:4004-audio-05m44sv5.5Coverelectropop dreamy / sad dance / female vocal / nostalgic / synth 2000s / belanoba vibes 🎛️💿2PublishRemix
30,30,83714488-0914-4a70-89f2-90490b1baf11,04-audio-05m44s,4:45,v5.5,https://suno.com/song/83714488-0914-4a70-89f2-90490b1baf11,https://cdn2.suno.ai/image_83714488-0914-4a70-89f2-90490b1baf11.jpeg?width=100,4:4504-audio-05m44sv5.5Coverelectropop dreamy / sad dance / female vocal / nostalgic / synth 2000s / belanoba vibes 🎛️💿1PublishRemix
30,30,309b03b7-55bc-425a-9f9b-133572d557bd,Reflection of Love,2:40,v5.5,https://suno.com/song/309b03b7-55bc-425a-9f9b-133572d557bd,https://cdn2.suno.ai/image_309b03b7-55bc-425a-9f9b-133572d557bd.jpeg?width=100,2:40Reflection of Lovev5.5newjack epicPublishRemix
30,30,436cadb8-fd3d-49aa-b109-82d32a7095bf,Reflection of Love,2:32,v5.5,https://suno.com/song/436cadb8-fd3d-49aa-b109-82d32a7095bf,https://cdn2.suno.ai/image_436cadb8-fd3d-49aa-b109-82d32a7095bf.jpeg?width=100,2:32Reflection of Lovev5.5newjack epic1PublishRemix
30,30,0062e6aa-ad82-43d6-9354-8a821f94201c,Rhythm of liberation,3:33,v5.5,https://suno.com/song/0062e6aa-ad82-43d6-9354-8a821f94201c,https://cdn2.suno.ai/image_0062e6aa-ad82-43d6-9354-8a821f94201c.jpeg?width=100,3:33Rhythm of liberationv5.5Covernewjack epic2PublishRemix
30,30,5614541c-0511-4190-8032-e879f64990aa,Rhythm of liberation,3:18,v5.5,https://suno.com/song/5614541c-0511-4190-8032-e879f64990aa,https://cdn2.suno.ai/image_5614541c-0511-4190-8032-e879f64990aa.jpeg?width=100,3:18Rhythm of liberationv5.5Covernewjack modern1PublishRemix
30,30,bc006948-5553-4551-bb52-4f50146fba58,Rhythm of liberation,2:55,v5.5,https://suno.com/song/bc006948-5553-4551-bb52-4f50146fba58,https://cdn2.suno.ai/image_bc006948-5553-4551-bb52-4f50146fba58.jpeg?width=100,"2:55Rhythm of liberationv5.5CoverNew jack swing with swung drum-machine groove, crisp SN-are on 2 and 4, punchy 808 kick, popping slap bass, and syncopated staccato guitar chops, Bright synth brass stabs, jazzy Rhodes chords, layered call-and-response vocals, tight gospel-style harmonies, filtered bridge, and glossy mix with gated reverb accentsAliciake2PublishRemix"
30,30,cfc0db64-bf9b-42f1-b600-42324cb6d850,Rhythm of liberation,3:35,v5.5,https://suno.com/song/cfc0db64-bf9b-42f1-b600-42324cb6d850,https://cdn2.suno.ai/image_cfc0db64-bf9b-42f1-b600-42324cb6d850.jpeg?width=100,3:35Rhythm of liberationv5.5Covernewjack modern1PublishRemix
30,30,dacb7df4-e59b-47fc-b413-258b7a94c438,Rhythm of liberation,2:43,v5.5,https://suno.com/song/dacb7df4-e59b-47fc-b413-258b7a94c438,https://cdn2.suno.ai/image_dacb7df4-e59b-47fc-b413-258b7a94c438.jpeg?width=100,"2:43Rhythm of liberationv5.5CoverNew jack swing with swung drum-machine groove, crisp SN-are on 2 and 4, punchy 808 kick, popping slap bass, and syncopated staccato guitar chops, Bright synth brass stabs, jazzy Rhodes chords, layered call-and-response vocals, tight gospel-style harmonies, filtered bridge, and glossy mix with gated reverb accentsAliciake1PublishRemix"
30,30,f8782388-58a1-4984-afa6-4cb975dcd502,Rhythm of liberation,3:30,v5.5,https://suno.com/song/f8782388-58a1-4984-afa6-4cb975dcd502,https://cdn2.suno.ai/image_f8782388-58a1-4984-afa6-4cb975dcd502.jpeg?width=100,3:30Rhythm of liberationv5.5Covernewjack epic1PublishRemix
30,30,2309a2d1-5efe-4c8e-9ae8-6c852fc96e6e,Studio Selection,2:26,v5.5,https://suno.com/song/2309a2d1-5efe-4c8e-9ae8-6c852fc96e6e,https://cdn2.suno.ai/image_2309a2d1-5efe-4c8e-9ae8-6c852fc96e6e.jpeg?width=100,2:26Studio Selectionv5.5Cover(no styles)2PublishRemix
30,30,47712edb-850b-42ab-a967-250ebb2d7384,Studio Selection,2:08,v5.5,https://suno.com/song/47712edb-850b-42ab-a967-250ebb2d7384,https://cdn2.suno.ai/image_47712edb-850b-42ab-a967-250ebb2d7384.jpeg?width=100,2:08Studio Selectionv5.5Cover(no styles)2PublishRemix
30,30,8869dd35-d28a-47eb-9ee2-03a6e809c7b7,Studio Selection,3:32,v5.5,https://suno.com/song/8869dd35-d28a-47eb-9ee2-03a6e809c7b7,https://cdn2.suno.ai/image_8869dd35-d28a-47eb-9ee2-03a6e809c7b7.jpeg?width=100,3:32Studio Selectionv5.5Cover(no styles)1PublishRemix
30,30,92e84d7b-99da-4c0c-abe3-7853e3e24fd3,Studio Selection,3:35,v5.5,https://suno.com/song/92e84d7b-99da-4c0c-abe3-7853e3e24fd3,https://cdn2.suno.ai/image_92e84d7b-99da-4c0c-abe3-7853e3e24fd3.jpeg?width=100,3:35Studio Selectionv5.5Cover(no styles)1PublishRemix
31,31,4b12efad-0cb6-49fb-b742-8670f4a5bd76,$$$,2:42,v5.5,https://suno.com/song/4b12efad-0cb6-49fb-b742-8670f4a5bd76,https://cdn2.suno.ai/image_4b12efad-0cb6-49fb-b742-8670f4a5bd76.jpeg?width=100,2:42$$$v5.5Cover(no styles)1PublishRemix
31,31,25544e54-9d39-41b8-8cfc-19b6abe1730d,$$$$,2:59,v5.5,https://suno.com/song/25544e54-9d39-41b8-8cfc-19b6abe1730d,https://cdn2.suno.ai/image_25544e54-9d39-41b8-8cfc-19b6abe1730d.jpeg?width=100,2:59$$$$v5.5Cover(no styles)1PublishRemix
31,31,03e8df3d-c9f8-4bed-8acd-eec1064acd34,Studio Selection,1:35,v5.5,https://suno.com/song/03e8df3d-c9f8-4bed-8acd-eec1064acd34,https://cdn2.suno.ai/image_03e8df3d-c9f8-4bed-8acd-eec1064acd34.jpeg?width=100,"1:35Studio Selectionv5.5CoverBolero, Operatic Pop, Spanish Ballad, baritone male vocals, Latin Ballad, bossa nova, acoustic, Mariachi, Ranchera, male vocals, opera, classical, soprano vocals, alternative rock, operatic vocalsPublishRemix"
31,31,0ab23052-4bd8-4d45-bbe3-9ad419980dc1,Studio Selection,1:32,v5.5,https://suno.com/song/0ab23052-4bd8-4d45-bbe3-9ad419980dc1,https://cdn2.suno.ai/image_0ab23052-4bd8-4d45-bbe3-9ad419980dc1.jpeg?width=100,1:32Studio Selectionv5.5Cover(no styles)1PublishRemix
31,31,1a9bc140-7a17-4d4c-8d8a-8bc63d0ea1a1,Studio Selection,7:59,v5.5,https://suno.com/song/1a9bc140-7a17-4d4c-8d8a-8bc63d0ea1a1,https://cdn2.suno.ai/image_1a9bc140-7a17-4d4c-8d8a-8bc63d0ea1a1.jpeg?width=100,"7:59Studio Selectionv5.5CoverBolero, Operatic Pop, Spanish Ballad, baritone male vocals, Latin Ballad, bossa nova, acoustic, Mariachi, Ranchera, male vocals, opera, classical, soprano vocals, femalePublishRemix"
31,31,1c24f86d-8544-4f1f-a47e-2bc6ee30d040,Studio Selection,1:44,v5.5,https://suno.com/song/1c24f86d-8544-4f1f-a47e-2bc6ee30d040,https://cdn2.suno.ai/image_1c24f86d-8544-4f1f-a47e-2bc6ee30d040.jpeg?width=100,1:44Studio Selectionv5.5Cover(no styles)4PublishRemix
31,31,48ba50d7-1c6e-4adc-a26e-34cb049321a4,Studio Selection,7:59,v5.5,https://suno.com/song/48ba50d7-1c6e-4adc-a26e-34cb049321a4,https://cdn2.suno.ai/image_48ba50d7-1c6e-4adc-a26e-34cb049321a4.jpeg?width=100,"7:59Studio Selectionv5.5CoverBolero, Operatic Pop, Spanish Ballad, baritone male vocals, Latin Ballad, bossa nova, acoustic, Mariachi, Ranchera, male vocals, opera, classical, soprano vocals, female1PublishRemix"
31,31,4f7d4373-9d2a-478c-be1d-ca721c37926b,Studio Selection,1:53,v5.5,https://suno.com/song/4f7d4373-9d2a-478c-be1d-ca721c37926b,https://cdn2.suno.ai/image_4f7d4373-9d2a-478c-be1d-ca721c37926b.jpeg?width=100,"1:53Studio Selectionv5.5CoverSpanish trap and reggaeton fusion at 100 BPM in the key of G minor, The track features a dark, minimalist production style centered around a heavy 808 bassline that provides melodic movement, A repetitive, high-pitched bell-like synth melody creates a tense atmosphere, The percussion consists of a standard reggaeton dembow rhythm with crisp snares, sharp hi-hat rolls, and a punchy kick drum, Male vocals are delivered in a rhythmic, aggressive rap style with occasional melodic inflections and heavy use of autotune, The arrangement includes sudden beat cuts and filtered transitions to emphasize lyrical delivery, A subtle, atmospheric pad provides harmonic depth in the background during the melodic bridges2PublishRemix"
31,31,539284f9-2669-4cd1-ab89-a06d1a729a35,Studio Selection,0:42,v5.5,https://suno.com/song/539284f9-2669-4cd1-ab89-a06d1a729a35,https://cdn2.suno.ai/image_539284f9-2669-4cd1-ab89-a06d1a729a35.jpeg?width=100,"0:42Studio Selectionv5.5CoverBolero, Operatic Pop, Spanish Ballad, baritone male vocals, Latin Ballad, bossa nova, acoustic, Mariachi, Ranchera, male vocals, opera, classical, soprano vocals, alternative rock, operatic vocalsPublishRemix"
31,31,5da7e8d4-feb2-4ba4-97b7-bc3f8aa526e3,Studio Selection,0:58,v5.5,https://suno.com/song/5da7e8d4-feb2-4ba4-97b7-bc3f8aa526e3,https://cdn2.suno.ai/image_5da7e8d4-feb2-4ba4-97b7-bc3f8aa526e3.jpeg?width=100,"0:58Studio Selectionv5.5CoverBolero, Operatic Pop, Spanish Ballad, baritone male vocals, Latin Ballad, bossa nova, acoustic, Mariachi, Ranchera, male vocals, opera, classical, soprano vocals, alternative rock, operatic vocalsPublishRemix"
31,31,74015078-2341-48ed-8a2f-09e1795ea7c9,Studio Selection,1:41,v5.5,https://suno.com/song/74015078-2341-48ed-8a2f-09e1795ea7c9,https://cdn2.suno.ai/image_74015078-2341-48ed-8a2f-09e1795ea7c9.jpeg?width=100,1:41Studio Selectionv5.5Cover(no styles)1PublishRemix
31,31,7ec482dd-99c1-49d1-896f-8354d18099d3,Studio Selection,0:44,v5.5,https://suno.com/song/7ec482dd-99c1-49d1-896f-8354d18099d3,https://cdn2.suno.ai/image_7ec482dd-99c1-49d1-896f-8354d18099d3.jpeg?width=100,"0:44Studio Selectionv5.5CoverBolero, Operatic Pop, Spanish Ballad, baritone male vocals, Latin Ballad, bossa nova, acoustic, Mariachi, Ranchera, male vocals, opera, classical, soprano vocals, alternative rock, operatic vocalsPublishRemix"
31,31,7f4e2bbf-3674-445a-8cd9-144e81919768,Studio Selection,2:27,v5.5,https://suno.com/song/7f4e2bbf-3674-445a-8cd9-144e81919768,https://cdn2.suno.ai/image_7f4e2bbf-3674-445a-8cd9-144e81919768.jpeg?width=100,"2:27Studio Selectionv5.5CoverSpanish trap and reggaeton fusion at 100 BPM in the key of G minor, The track features a dark, minimalist production style centered around a heavy 808 bassline that provides melodic movement, A repetitive, high-pitched bell-like synth melody creates a tense atmosphere, The percussion consists of a standard reggaeton dembow rhythm with crisp snares, sharp hi-hat rolls, and a punchy kick drum, Male vocals are delivered in a rhythmic, aggressive rap style with occasional melodic inflections and heavy use of autotune, The arrangement includes sudden beat cuts and filtered transitions to emphasize lyrical delivery, A subtle, atmospheric pad provides harmonic depth in the background during the melodic bridges4PublishRemix"
31,31,d943bfcc-b100-4267-a043-f6a29df916ce,Studio Selection,2:16,v5.5,https://suno.com/song/d943bfcc-b100-4267-a043-f6a29df916ce,https://cdn2.suno.ai/image_d943bfcc-b100-4267-a043-f6a29df916ce.jpeg?width=100,2:16Studio Selectionv5.5Cover(no styles)2PublishRemix
32,32,d1097610-7ed5-4380-9dc3-e5a4d78287b8,$$$$ [2330592518],2:36,,https://suno.com/song/d1097610-7ed5-4380-9dc3-e5a4d78287b8,https://cdn2.suno.ai/image_d1097610-7ed5-4380-9dc3-e5a4d78287b8.jpeg?width=100,"2:36$$$$ [2330592518]UploadSpanish trap and reggaeton fusion at 100 BPM in the key of G minor, The track features a dark, minimalist production style centered around a heavy 808 bassline that provides melodic movement, A repetitive, high-pitched bell-like synth melody creates a tense atmosphere, The percussion consists of a standard reggaeton dembow rhythm with crisp snares, sharp hi-hat rolls, and a punchy kick drum, Male vocals are delivered in a rhythmic, aggressive rap style with occasional melodic inflections and heavy use of autotune, The arrangement includes sudden beat cuts and filtered transitions to emphasize lyrical delivery, A subtle, atmospheric pad provides harmonic depth in the background during the melodic bridges5PublishRemix"
32,32,fcdad319-5e6e-4212-80cb-755460e64d4d,[Rec] Jun 18 13:48:49,0:11,,https://suno.com/song/fcdad319-5e6e-4212-80cb-755460e64d4d,https://cdn2.suno.ai/image_fcdad319-5e6e-4212-80cb-755460e64d4d.jpeg?width=100,"0:11[Rec] Jun 18 13:48:49UploadReggaeton with a mid-tempo dembow rhythm at 90 BPM in the key of G minor, A clean, plucked nylon-string acoustic guitar plays a syncopated, arpeggiated riff that repeats throughout, The percussion features a standard dembow kick and snare pattern with a crisp, dry snare sound, A deep, sub-heavy synth bass follows the kick drum pattern, Male vocals are processed with noticeable pitch correction and a slight plate reverb, delivered in a melodic, rhythmic flow characteristic of urban Latin pop1PublishRemix"
32,32,0842cf8c-5ca4-4002-be95-0e04398e0e6d,No te compares,1:37,v5.5,https://suno.com/song/0842cf8c-5ca4-4002-be95-0e04398e0e6d,https://cdn2.suno.ai/image_0842cf8c-5ca4-4002-be95-0e04398e0e6d.jpeg?width=100,"1:37No te comparesv5.5Rap-rock / rap-metal with crunchy drop-tuned palm-muted guitars, chugging riff motifs, and live drumkit snaps: tight kick, snare rimshot, cymbal choke accents, Spanish rap flows ride an anthemic bassline, turntable scratches, overdriven chorus layers, and a gritty, streetwise texture that escalates through denser phrasing and harsher timbres2PublishRemix"
32,32,9bce62fb-1a67-4416-b302-2eacb308d869,No te compares,1:40,v5.5,https://suno.com/song/9bce62fb-1a67-4416-b302-2eacb308d869,https://cdn2.suno.ai/image_9bce62fb-1a67-4416-b302-2eacb308d869.jpeg?width=100,"1:40No te comparesv5.5Rap-rock / rap-metal with crunchy drop-tuned palm-muted guitars, chugging riff motifs, and live drumkit snaps: tight kick, snare rimshot, cymbal choke accents, Spanish rap flows ride an anthemic bassline, turntable scratches, overdriven chorus layers, and a gritty, streetwise texture that escalates through denser phrasing and harsher timbres1PublishRemix"
32,32,026c0459-80a7-45b0-8bc9-67380eba8729,Shuttered Door,7:59,v5.5,https://suno.com/song/026c0459-80a7-45b0-8bc9-67380eba8729,https://cdn2.suno.ai/image_026c0459-80a7-45b0-8bc9-67380eba8729.jpeg?width=100,"7:59Shuttered Doorv5.5reggae, tech dubJulye1PublishRemix"
32,32,19b0a681-fa26-4793-a541-827092063f28,Shuttered Door,7:59,v5.5,https://suno.com/song/19b0a681-fa26-4793-a541-827092063f28,https://cdn2.suno.ai/image_19b0a681-fa26-4793-a541-827092063f28.jpeg?width=100,"7:59Shuttered Doorv5.5reggae, tech dubJulye1PublishRemix"
32,32,c210a84c-c556-46bb-b9e3-35a83155241b,Shuttered Door,5:26,v5.5,https://suno.com/song/c210a84c-c556-46bb-b9e3-35a83155241b,https://cdn2.suno.ai/image_c210a84c-c556-46bb-b9e3-35a83155241b.jpeg?width=100,"5:26Shuttered Doorv5.5Heavy Metal, Melodic Metal, Neoclassical Metal, Hard RockHeavymGothic2PublishRemix"
32,32,019adc72-7b24-4ea9-add2-2cfac519a1f0,Studio Selection,2:38,v5.5,https://suno.com/song/019adc72-7b24-4ea9-add2-2cfac519a1f0,https://cdn2.suno.ai/image_019adc72-7b24-4ea9-add2-2cfac519a1f0.jpeg?width=100,"2:38Studio Selectionv5.5CoverSpanish trap, reggaeton, aggressive male vocals6PublishRemix"
32,32,04fd4e4b-cada-4d99-9fde-5cf6e869240d,Studio Selection,3:02,v5.5,https://suno.com/song/04fd4e4b-cada-4d99-9fde-5cf6e869240d,https://cdn2.suno.ai/image_04fd4e4b-cada-4d99-9fde-5cf6e869240d.jpeg?width=100,"3:02Studio Selectionv5.5CoverSpanish trap, reggaeton, aggressive male vocals2PublishRemix"
32,32,0ea2b89a-22da-4ca4-97f9-31903c31d34e,Studio Selection,2:57,v5.5,https://suno.com/song/0ea2b89a-22da-4ca4-97f9-31903c31d34e,https://cdn2.suno.ai/image_0ea2b89a-22da-4ca4-97f9-31903c31d34e.jpeg?width=100,2:57Studio Selectionv5.5Cover(no styles)1PublishRemix
32,32,1aafaea8-2626-4808-aac3-83b8ed60bf90,Studio Selection,3:00,v5.5,https://suno.com/song/1aafaea8-2626-4808-aac3-83b8ed60bf90,https://cdn2.suno.ai/image_1aafaea8-2626-4808-aac3-83b8ed60bf90.jpeg?width=100,3:00Studio Selectionv5.5Cover(no styles)2PublishRemix
32,32,6e1a0b0f-f174-47cc-8b99-1275cf14ce44,Studio Selection,3:04,v5.5,https://suno.com/song/6e1a0b0f-f174-47cc-8b99-1275cf14ce44,https://cdn2.suno.ai/image_6e1a0b0f-f174-47cc-8b99-1275cf14ce44.jpeg?width=100,3:04Studio Selectionv5.5Cover(no styles)PublishRemix
32,32,98928e79-eb34-4d6e-b86e-0854f052fc44,Studio Selection,2:58,v5.5,https://suno.com/song/98928e79-eb34-4d6e-b86e-0854f052fc44,https://cdn2.suno.ai/image_98928e79-eb34-4d6e-b86e-0854f052fc44.jpeg?width=100,2:58Studio Selectionv5.5Cover(no styles)1PublishRemix
32,32,d51ed138-02b6-41a6-9e60-a97daf7c5285,Z0nAnD0 [2340162938],2:34,,https://suno.com/song/d51ed138-02b6-41a6-9e60-a97daf7c5285,https://cdn2.suno.ai/image_d51ed138-02b6-41a6-9e60-a97daf7c5285.jpeg?width=100,"2:34Z0nAnD0 [2340162938]UploadBoom bap hip hop with a heavy emphasis on record scratching and sampling, The track features a prominent boom bap drum pattern with a crisp snare and a deep, punchy kick, A repetitive, high-pitched synth melody or sample loop provides the melodic hook, The bassline is a simple, sub-heavy groove that follows the kick drum, Frequent record scratches and vocal chops are used as rhythmic and transitional elements, The tempo is 92 BPM in the key of G minor, The arrangement includes a male rapper delivering rhythmic, Spanish-language verses with a confident, street-oriented flow, Production techniques include vinyl crackle, heavy compression on the drums, and filtered transitions1PublishRemix"
33,33,34fce779-f7d4-4be0-9a51-8ac12e8d08d5,Neon Roots,2:39,v5.5,https://suno.com/song/34fce779-f7d4-4be0-9a51-8ac12e8d08d5,https://cdn2.suno.ai/image_34fce779-f7d4-4be0-9a51-8ac12e8d08d5.jpeg?width=100,2:39Neon Rootsv5.5future egyptianPublishRemix
33,33,6a230fa0-cc94-4fab-81da-d5f234693494,Neon Roots,3:15,v5.5,https://suno.com/song/6a230fa0-cc94-4fab-81da-d5f234693494,https://cdn2.suno.ai/image_6a230fa0-cc94-4fab-81da-d5f234693494.jpeg?width=100,"3:15Neon Rootsv5.5Psychedelic rock with metal edge: fuzz-drenched drop-tuned guitars, wah-wah leads, and phasered arpeggios over a crushing double-kick groove, Nasal, speech-like vocal delivery rides the riff with tight rhythmic phrasing, tape echo throws, thick analog bass, and swirling organ layers for a heavy, trippy texture3PublishRemix"
33,33,6b0acb3c-cd12-4e54-a145-1cafa01f9f02,Neon Roots,1:54,v5.5,https://suno.com/song/6b0acb3c-cd12-4e54-a145-1cafa01f9f02,https://cdn2.suno.ai/image_6b0acb3c-cd12-4e54-a145-1cafa01f9f02.jpeg?width=100,"1:54Neon Rootsv5.5Future Egyptian with maqam-inspired synth leads, microtonal ney samples, and distorted darbuka over a trap grid, 808 sub-bass, razor-sharp hi-hats, metallic percussion, and sepulchral chants, Analog drones, gritty sidechained pads, and desert-scale FX create a tense blend of ancient motifs and brutal futuristic club energyPublishRemix"
